track_name,artist_name,lyrics
BESTIES,KAROL G,"13 Contributors Translations English Deutsch BESTIES Lyrics [Letra de ""BESTIES""] [Intro] La Bichota está ready para ir de farra con las besties Puestas pa'l bellaqueo Hay toqueteo esta noche [Refrán] Hoy salgo con toa' las gata' mía' puesta pa' la suciería Cuando estoy así, aprieto Es que mis amigas y el tequila me sacan la putería Y saben que yo me presto [Pre-Coro] Pa' bellaquear Pa' bellaquear Pa' vacilar Pa' ponerno' a vacilar Pa' poner las nalga' a twerkear Ah Y al primero que pueda pillar Pa' ponerlo a suspirar [Coro] En el maqui con las besties voy De camino a la disco De camino a la disco; tra, tra  Nos pusimo' todas sеxies hoy En bajita, no me han visto Mamacita En el maqui con las bеsties voy De camino a la disco Nos pusimo' todas sexies hoy Con diamantes en el gistro Pa' bellaquear [Verso] Salimos del callejón Ah; pa' ponerno' a vacilar Nos brilla la espalda con el cadenón En la pista ya se siente la presión Batería y reggaetón, pon-pon-pon Pa' ponerlo a suspirar To' el que mire pa' acá se va a mover como ciclón Bebé, no compiten, ella' son élite Perreando entre nosotras to' se derriten Papi, no me la mire', que aquí hacemo' mile' Y ninguna necesita que la inviten No [Pre-Coro] A bellaquear Pa' bellaquear A vacilar Pa' ponerno' a vacilar Pa' poner las nalgas a twerkear Ah Al primero que pueda pillar Pa' ponerlo a suspirar Ey [Coro] En el maqui con las besties voy De camino a la disco Tra, tra Nos pusimo' todas sexies hoy En bajita, no me han visto En bajita, no me han visto; ey En el maqui con las besties voy De camino a la disco De camino a la disco Nos pusimo' todas sexies hoy Con diamantes en el gistro Con diamantes en el [Skit] Ey, ahí llamó la bebecita, que nos vamos de farra Parce, ahí llamó la bebesuki Pa' que nos pongamos bien chimbitas, pues Ya [Refrán] Hoy salgo con toa' las gata' mía' puesta pa' la suciería Cuando estoy así, aprieto Es que mis amigas y el tequila me sacan la putería Y saben que yo me presto Ey [Outro] Esta es otra má pa' que Se la perreen en la disco, pues Todas las besties, las mías, las mamacitas Las mamacitas Ovy On The Drums"
GUCCI LOS PAÑOS,KAROL G,"10 Contributors Translations English Deutsch GUCCI LOS PAÑOS Lyrics [Letra de ""GUCCI LOS PAÑOS""] [Verso 1] Me decidí a empezar de cero Y ahogar por fin las penas que tú me tenías cargando Me tomé doscientas copas y las lagrimas bajando Ya comprendí que el amor se da y no se anda rogando Después de perderme, to's dicen que eres el pendejo del año Me salió caro llorar porque decían Gucci los paños Cuando borré to' los videos de lo que hicimo' en el baño ¿Pa' qué revivir lo que un día fue, si ya no te еxtraño? Vete y no me hagas más daño [Coro] No sé porqué putas mе pides que vuelva Si fuiste tú el que mandó esto pa' la mierda Sabes que esto está mal, pero te sientes bien ¿Qué te hace pensar que estoy cuando tú quieras? No sé porqué putas me pides que vuelva Si fuiste tú el que mandó esto pa' la mierda Sabes que esto está mal, pero te sientes bien Y eso de rogar tú lo haces con cualquiera Pero yo no soy cualquiera [Verso 2] Te fuiste y ya yo te olvidé, eso es lo que hoy te mata Y así como te quise ayer, hoy ya no eres una persona grata El karma las cobró por mí y de esa mierda nadie te rescata Las noches que por ti sufrí no me las paga ni toda tu plata Así de repente vuelves a llamarme Que ya fue suficiente y que por mí cambiaste Prefiero que me extrañes a tener que joderme Pensando que con otra siempre estás [Coro] No sé porqué putas me pides que vuelva Si fuiste tú el que mandó esto pa' la mierda Sabes que esto está mal, pero te sientes bien ¿Qué te hace pensar que estoy cuando tú quieras? No sé porqué putas me pides que vuelva Si fuiste tú el que mandó esto pa' la mierda Sabes que esto está mal, pero te sientes bien Y eso de rogar tu lo haces con cualquiera Pero yo no soy cualquiera"
TQG,"KAROL G, Shakira",NA
TUS GAFITAS,KAROL G,"18 Contributors Translations English Deutsch TUS GAFITAS Lyrics [Letra de ""TUS GAFITAS""] [Verso 1] Ey, te pienso cada una de mis noches Ey Solo quiero que el tiempo pase pa' volverte a ver Dejaste tus gafitas en mi coche Las tengo aquí pa' recordar lo bien que se te ven [Pre-Coro] Hace tiempo estoy sola y no sé cómo actuar Es obvio que me gustas y no lo puedo esconder Pasa el tiempo volando cuando conmigo estás No creía en el amor, pero por ti vuelvo a creer [Coro] Eh-eh, eh, eh, eh, por ti vuelvo a creer Eh-eh, eh, ey, por ti vuelvo a creer Eh-eh-eh, eh Mmm, por ti vuelvo a creer Eh-eh-eh, eh [Verso 2] Se iluminan las estrellas, las flores se ponen bellas Y las nubes se dispersan contigo Oh No existe quién no te quiera, tú enamoras a cualquiera Y hoy la historia se repite conmigo Yo quisiera ser Ser con quien te levantas -tas Quisiera ser tu primer mensajito al despertar Mmm-mmm-mmm Yo quisiera ser Ser a quien tú besas Ah-ah-ah A quien le quites la ropita cuando esté de más Ey [Pre-Coro] Hace tiempo estoy sola y no sé cómo actuar Es obvio que me gustas y no lo puedo esconder Pasa el tiempo volando cuando conmigo estás No creía en el amor, pero por ti vuelvo a creer [Coro] Eh-eh, eh, eh, eh, por ti vuelvo a creer Eh-eh, eh, ey, por ti vuelvo a creer Eh-eh-eh, eh Mmm, por ti vuelvo a creer Eh-eh-eh, eh [Outro] No se vuelve a enamorar Yo por ti ¿Qué? Al final es la parte que— Te quiero mucho ¿Qué? Da-da, na-na-na, na-na Se va a poner feliz Uh-uh-uh-uh Yo sí quiero—Contigo—Contigo sí Na-na-na-na"
OJOS FERRARI,"KAROL G, Justin Quiles, Angel Dior",NA
MERCURIO,KAROL G,"11 Contributors Translations English Deutsch MERCURIO Lyrics [Letra de ""MERCURIO""] [Verso 1] Quiero decirte algo desde mi cora Si dos personas se aman, y pelean, ellos no se ignoran Se dan besitos, se llaman, se mandan mensajes de texto hablando de sexo Que el amor no se quede en palabras Que se las lleva el viento Uh, uh, uh, uh [Pre-Coro] No le eches la culpa a Mercurio Si yo me quiero ir de vacaciones en julio contigo No estoy hablándotе de orgullo Estoy diciéndote que еste corazoncito es solo tuyo [Coro] Diosito te hizo para mí, para mí Solo tú sabe' lo que haría por ti Bebé, no te pongas así Que el amor no es para sufrir, ey Diosito te hizo para mí, para mí Solo tú sabe' lo que haría por ti Bebé, no te pongas así Que el amor no es para sufrir [Skit] Hmm Voy a repetirle por si no se aprendió la letra [Verso 2] Quiero decirte algo desde mi cora Bebé, yo te amo No peleemos, ¿por qué no me perdonas? Ojalá y sueñe contigo Y ahí te vea pa' decirte lo rico que cu— Ay, no voy a decir eso, ja No escribirte ""Buenas noches, mi amor"" Esto se siente una mierda Uh, uh, uh, uh [Pre-Coro] No le eches la culpa a Mercurio Si yo me quiero ir de vacaciones en julio contigo No estoy hablándote de orgullo Estoy diciéndote que este corazoncito es solo tuyo [Coro] Diosito te hizo para mí, para mí Solo tú sabe' lo que haría por ti Bebé, no te pongas así Que el amor no es para sufrir, ey Diosito te hizo para mí, para mí Solo tú sabe' lo que haría por ti Bebé, no te pongas así Que el amor no es para sufrir"
GATÚBELA,"KAROL G, Maldy",NA
KÁRMIKA,"KAROL G, Bad Gyal, Sean Paul",NA
PROVENZA,KAROL G,"28 Contributors Translations English Deutsch PROVENZA Lyrics “PROVENZA” es la primera canción de KAROL G del 2022 bajo su catálogo principal. La canción presenta una temática de dancehall que se encuentra en la base de la pista, los sonidos tropicales como el de las… Read More [Letra de ""PROVENZA""] [Coro] Baby, ¿qué más? Hace rato que no sé na' de ti 'Taba con alguien, pero ya estoy free Puesta pa' revivir viejos tiempo', no salgo hace tiempo Tú dime dónde está', ah-ah-ah Que hace rato que no sé na' de ti Na' de ti 'Taba con alguien, pero ya estoy free Puesta pa' revivir viejos tiempo', no salgo hace tiempo Shh  [Verso 1] Papi, nos perdemo', nos parqueamo' y lo prendemo' Pa' la seca algo bebemo', y cuando nos emborrachemo' Una de reggaetón ponemo' y nos vamo' a donde nos podamos querer Nos podamos comer Eh-ah  Papi, nos perdemo', nos parqueamo' y lo prendemo' Pa' la seca algo bebemo', y cuando nos emborrachemo' Una de reggaetón ponemo' y nos vamo' a donde nos podamo' querer Nos podamo' comer [Coro] Baby, ¿qué más? Hace rato Wuh que no sé na' de ti Yeh  'Taba con alguien, pero ya estoy free 'Toy free  Puesta pa' revivir viejos tiempo', no salgo hace tiempo Tú dime dónde está', ah-ah-ah Tú dime, tú dime  Que hace rato que no sé na' de ti Na' de ti  'Taba con alguien, pero ya estoy free Wuh  Puesta pa' revivir viejos tiempo', no salgo hace tiempo [Verso 2] ¿Qué de malo puede pasar? ¿Que nos vaya mal? Estoy afuera, sal Tenemos cosas pendiente' por repasar Tú ere' un polvito difícil de reemplazar Sí  No sé si te convenza Ey Nos damo' un rocecito por Provenza Y si la cosa se pone tensa, en mi cama la recompensa O viceversa, ¿por qué lo piensas? ¡No!  Pasamo' por el barrio por hierba Hierba  Ponla en la hookah pa' que se disuelva La química todavía se conserva Y yo te lo hago rico para que vuelva' Aunque mañana me voy, aprovéchame que aquí estoy Puesta pa' ti, por eso te escribí [Coro] Baby, ¿qué más? Hace rato que no sé na' de ti 'Taba con alguien, pero ya estoy free Huh  Puesta pa' revivir viejos tiempo', no salgo hace tiempo Tú dime dónde está', ah-ah-ah Tú dime, tú dime  Que hace rato que no sé na' de ti Na ' de ti  'Taba con alguien, pero ya estoy free Wuh  Puesta pa' revivir viejos tiempo', no salgo hace tiempo [Outro] O-O-Ovy On The Drums"
CAROLINA,KAROL G,"70 Contributors Translations Português Italiano English Deutsch Tusa Lyrics “Tusa” marca la primera colaboración entre la rapera trinitense Nicki Minaj y la reggaetonera colombiana KAROL G, las cuales se unen para contarnos la historia de una chica que, por más que lo intente… Read More [Letra de ""Tusa""] [Intro: KAROL G & Nicki Minaj , Ovy On The Drums ] ¿Qué pasa contigo? Dímelo Rrr! O-O-Ovy on the Drums! Mmm [Verso 1: KAROL G] Ya no tiene excusa No, no Hoy salió con su amiga dizque pa' matar la tusa Ah; tusa Que porque un hombre le pagó mal Ah Está dura y abusa Eh Se cansó de ser buena Ahora es ella quien los usa Hmm-mm Que porque un hombre le pagó mal Mal Ya no se le ve sentimental -tal Dice que por otro man no llora, no Llora [Coro: KAROL G] Pero si le ponen la canción Hmm Le da una depresión tonta Llorando lo comienza a llamar Pero él la dejó en buzón -zón ¿Será porque con otra está Con otra está Fingiendo que a otra se puede amar? [Verso 2: Nicki Minaj] Pero hice todo este llanto por nada Ahora soy una chica mala And now you kickin' and screamin', a big toddler Don't try to get your friends to come holla, holla Holla Ayo Kyuh!, I used to lay low Uh-huh I wasn't in the clubs, I was on my J.O. Oop! Until I realized you a epic fail, yo So don't tell your guys that I'm still your bae, yo Ah! 'Cause it's a new day, I'm in a new place Uh-huh Gettin' some new D, sittin' on a new face Okay 'Cause I know I'm the baddest bitch that you ever really met Oop! You searchin' for a badder bitch, and you ain't met her yet Oop! Ayo, tell 'em to back off, he wanna slack off Ain't no more booty calls, you gotta jack off It's me and KAROL G, we let them racks talk Don't run up on us, 'cause they lettin' the Makks off Rrr! [Coro: KAROL G] Pero si le ponen la canción Hmm Le da una depresión tonta Tonta Llorando lo comienza a llamar Pero él la dejó en buzón No ¿Será porque con otra está Con otra está Fingiendo que a otra se puede amar? Eh, ah [Verso 3: KAROL G] Un-un shot pa' la pena profunda Un shot, eh Y seguimo' gastando la funda La funda Otro shot pa' la mente Yeah, yeah Pa' que el recuerdo no la atormente Ah; oh Ya no le copia a nada Na' Su ex ya no vale nada Nada Salió pa' la disco y solo quiere perrear Perrear Pero se confunde cuando empieza a tomar Tomar [Pre-Coro: KAROL G] Ella se cura con rumba Ah Y el amor pa' la tumba Yeah To' los hombre' le zumban Le zumban [Coro: KAROL G] Pero si le ponen la canción Oh Le da una depresión tonta Tonta Llorando lo comienza a llamar Pero él la dejó en buzón Oh ¿Será porque con otra está Con otra está Fingiendo que a otra se puede amar? [Outro: KAROL G & Nicki Minaj , Ovy On The Drums ] Hey, KAROL G Ajá; KAROL G  Nicki Minaj Ah, ajá, hey ""The Queen"" with ""The Queen"" Ajá, jajaja O-O-Ovy on the Drums Ay!"
